popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,id_new,time_signature
72.0,0.415,0.908,2.0,-9.701,1.0,0.0765,0.00437,0.0345,0.082,0.437,114.816,243533.0,1742,4.0
67.0,0.274,0.726,9.0,-11.541,1.0,0.0449,0.000212,0.0113,0.0993,0.426,146.449,422933.0,1743,4.0
61.0,0.329,0.954,8.0,-7.006,0.0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,237347.0,1744,4.0
43.0,0.321,0.976,0.0,-5.815,1.0,0.107,0.00023,0.0191,0.263,0.369,106.968,218640.0,1745,4.0
46.0,0.239,0.964,4.0,-7.452,0.0,0.0709,3.15e-05,0.272,0.297,0.53,157.387,237027.0,1746,4.0
40.0,0.375,0.937,9.0,-7.281,1.0,0.0797,8.04e-05,0.0685,0.178,0.497,123.857,365533.0,1747,4.0
47.0,0.34,0.967,4.0,-7.505,1.0,0.105,0.000377,0.351,0.156,0.407,108.325,336800.0,1748,4.0
38.0,0.322,0.983,2.0,-5.591,1.0,0.1,0.000285,0.708,0.11,0.08,120.505,291840.0,1749,4.0
48.0,0.668,0.317,1.0,-15.705,0.0,0.0329,0.721,0.432,0.143,0.348,85.831,243427.0,1750,4.0
49.0,0.578,0.896,0.0,-5.699,1.0,0.0497,0.00104,0.00513,0.126,0.576,129.843,185093.0,1751,4.0
56.0,0.302,0.868,9.0,-9.349,1.0,0.0688,5.68e-05,0.185,0.0888,0.454,136.572,237467.0,1752,4.0
58.0,0.479,0.96,6.0,-9.551,0.0,0.0991,0.000148,4.62e-05,0.208,0.506,93.867,168600.0,1753,4.0
47.0,0.3,0.963,1.0,-9.451,0.0,0.0669,9.68e-06,0.0076,0.0705,0.244,128.777,327533.0,1754,4.0
50.0,0.291,0.925,6.0,-9.901,0.0,0.0714,8.49e-06,0.114,0.0733,0.233,104.12,319133.0,1755,4.0
48.0,0.304,0.912,11.0,-13.313,0.0,0.0438,3.45e-05,0.853,0.113,0.362,173.098,286693.0,1756,4.0
50.0,0.38,0.847,2.0,-12.352,1.0,0.0897,0.000117,0.265,0.216,0.119,133.182,133120.0,1757,4.0
45.0,0.342,0.82,1.0,-10.91,0.0,0.046,2.62e-05,0.749,0.104,0.525,119.421,201760.0,1758,4.0
43.0,0.297,0.868,6.0,-11.075,0.0,0.0436,7.06e-06,0.568,0.208,0.702,93.789,316507.0,1759,4.0
43.0,0.488,0.847,6.0,-11.921,0.0,0.0563,0.0024,0.374,0.204,0.522,103.61,315067.0,1760,4.0
46.0,0.364,0.88,2.0,-11.859,1.0,0.0641,0.000128,0.806,0.287,0.435,118.668,258093.0,1761,4.0
65.0,0.512,0.996,2.0,-2.1,1.0,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,220880.0,1762,4.0
62.0,0.481,0.926,11.0,-8.724,0.0,0.0577,0.000179,0.63,0.0883,0.462,96.5,312360.0,1763,4.0
66.0,0.325,0.985,11.0,-3.941,1.0,0.151,0.00177,0.107,0.351,0.221,125.307,392600.0,1764,4.0
74.0,0.317,0.981,6.0,-7.102,1.0,0.174,0.00242,0.00677,0.0852,0.234,140.079,165907.0,1765,4.0
66.0,0.435,0.987,1.0,-4.667,0.0,0.16,0.000195,0.0847,0.268,0.101,103.16,365827.0,1766,4.0
58.0,0.415,0.98,6.0,-4.056,0.0,0.202,0.00211,0.00164,0.325,0.185,118.512,285973.0,1767,4.0
64.0,0.538,0.215,8.0,-13.881,1.0,0.0608,0.979,0.901,0.0876,0.112,179.199,310799.0,1768,3.0
71.0,0.275,0.157,7.0,-18.752,1.0,0.0636,0.89,0.842,0.186,0.304,73.289,152280.0,1769,4.0
55.0,0.326,0.257,7.0,-14.766,0.0,0.0322,0.946,0.944,0.102,0.108,97.734,244920.0,1770,3.0
57.0,0.361,0.062,2.0,-27.905,1.0,0.0439,0.987,0.931,0.102,0.363,109.682,126627.0,1771,4.0
63.0,0.383,0.116,10.0,-20.438,1.0,0.0354,0.991,0.918,0.0959,0.0916,150.441,203629.0,1772,3.0
58.0,0.237,0.0528,3.0,-16.728,1.0,0.0401,0.991,0.655,0.102,0.12,83.739,196534.0,1773,1.0
52.0,0.282,0.149,10.0,-27.872,1.0,0.0415,0.993,0.883,0.117,0.462,91.09,211987.0,1774,4.0
65.0,0.132,0.0195,0.0,-29.76,1.0,0.0445,0.993,0.888,0.0569,0.14,81.616,163267.0,1775,3.0
54.0,0.289,0.0306,9.0,-30.79,0.0,0.0446,0.987,0.911,0.102,0.118,125.61,212067.0,1776,3.0
52.0,0.43,0.00236,7.0,-35.495,1.0,0.0794,0.995,0.932,0.0926,0.371,173.332,189840.0,1777,4.0
65.0,0.23,0.217,10.0,-13.464,1.0,0.0386,0.989,0.892,0.0844,0.156,157.084,275973.0,1778,3.0
53.0,0.255,0.197,2.0,-17.246,1.0,0.0361,0.983,0.849,0.132,0.177,119.609,210025.0,1779,4.0
54.0,0.387,0.0225,7.0,-20.961,0.0,0.0569,0.976,0.908,0.0912,0.119,119.532,276640.0,1780,4.0
55.0,0.265,0.0156,11.0,-31.633,0.0,0.045,0.987,0.949,0.365,0.0359,71.978,231427.0,1781,4.0
50.0,0.345,0.0534,6.0,-24.109,0.0,0.03,0.976,0.892,0.112,0.27,143.742,306800.0,1782,4.0
56.0,0.14,0.248,7.0,-14.361,1.0,0.0456,0.964,0.929,0.109,0.0786,76.286,192840.0,1783,3.0
52.0,0.448,0.0052,4.0,-36.512,1.0,0.0564,0.995,0.88,0.0698,0.0398,62.171,369027.0,1784,4.0
42.0,0.387,0.0175,10.0,-27.615,1.0,0.0412,0.966,0.00896,0.0825,0.267,162.671,255387.0,1785,4.0
61.0,0.278,0.00448,1.0,-32.897,1.0,0.0528,0.993,0.926,0.0579,0.0391,70.871,333707.0,1786,1.0
52.0,0.549,0.124,9.0,-16.713,0.0,0.032,0.981,0.927,0.109,0.0798,79.906,229558.0,1787,4.0
53.0,0.453,0.0385,9.0,-28.125,0.0,0.0392,0.995,0.908,0.0797,0.155,97.682,213187.0,1788,4.0
46.0,0.35,0.213,9.0,-16.787,0.0,0.034,0.972,0.912,0.115,0.0396,127.975,221019.0,1789,4.0
46.0,0.472,0.0584,0.0,-22.632,0.0,0.0383,0.989,0.876,0.11,0.158,104.461,247013.0,1790,4.0
48.0,0.251,0.0802,7.0,-24.034,1.0,0.0547,0.984,0.809,0.165,0.199,80.164,389613.0,1791,4.0
48.0,0.341,0.00393,8.0,-39.003,1.0,0.0433,0.994,0.919,0.106,0.263,124.66,326373.0,1792,4.0
61.0,0.5,0.0104,2.0,-26.764,1.0,0.0622,0.996,0.949,0.0573,0.133,114.76,327080.0,1793,4.0
47.0,0.451,0.0992,2.0,-22.819,1.0,0.0433,0.993,0.913,0.0966,0.531,114.751,286960.0,1794,3.0
46.0,0.125,0.00615,6.0,-37.308,1.0,0.0365,0.991,0.887,0.0802,0.0585,70.116,362960.0,1795,4.0
36.0,0.538,0.00808,7.0,-35.85,1.0,0.0939,0.995,0.922,0.0762,0.281,103.729,216907.0,1796,4.0
59.0,0.417,0.184,2.0,-11.3,1.0,0.037,0.574,0.859,0.137,0.296,109.459,291413.0,1797,4.0
44.0,0.163,0.00636,0.0,-34.498,0.0,0.0438,0.974,0.789,0.0797,0.0396,130.953,415000.0,1798,5.0
61.0,0.287,0.292,9.0,-19.285,1.0,0.0541,0.968,0.978,0.09,0.346,145.703,218293.0,1799,4.0
47.0,0.0916,0.104,5.0,-20.199,1.0,0.0407,0.862,0.897,0.255,0.0364,86.803,247507.0,1800,4.0
50.0,0.246,0.0833,9.0,-25.533,0.0,0.0488,0.992,0.915,0.0883,0.161,92.413,158547.0,1801,3.0
46.0,0.258,0.0703,0.0,-21.879,0.0,0.0323,0.914,0.938,0.111,0.346,91.611,224827.0,1802,4.0
44.0,0.462,0.182,9.0,-21.617,1.0,0.0497,0.991,0.887,0.0828,0.687,90.478,242880.0,1803,4.0
44.0,0.368,0.202,5.0,-23.873,1.0,0.0364,0.992,0.896,0.124,0.835,100.867,235800.0,1804,4.0
58.0,0.15,0.0493,5.0,-23.149,1.0,0.0372,0.978,0.909,0.0952,0.067,181.665,425720.0,1805,3.0
47.0,0.362,0.208,9.0,-12.478,0.0,0.0398,0.928,0.906,0.11,0.299,77.305,269613.0,1806,4.0
45.0,0.376,0.00579,5.0,-31.615,0.0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480.0,1807,4.0
48.0,0.324,0.0333,11.0,-27.409,0.0,0.0436,0.993,0.93,0.099,0.163,97.125,255747.0,1808,4.0
52.0,0.232,0.0892,2.0,-17.934,1.0,0.0385,0.986,0.892,0.0791,0.103,79.675,255307.0,1809,4.0
47.0,0.51,0.0885,5.0,-27.083,0.0,0.0676,0.992,0.88,0.683,0.396,81.7,151520.0,1810,4.0
70.0,0.375,0.00406,7.0,-31.824,0.0,0.0671,0.994,0.908,0.0842,0.358,139.682,58387.0,1811,1.0
47.0,0.339,0.0233,5.0,-27.004,0.0,0.0595,0.995,0.879,0.105,0.0564,71.241,187680.0,1812,3.0
52.0,0.24,0.011,5.0,-36.134,0.0,0.0463,0.995,0.853,0.0796,0.161,63.033,186293.0,1813,4.0
43.0,0.252,0.0292,4.0,-25.987,1.0,0.0438,0.992,0.914,0.0711,0.0598,125.572,176587.0,1814,3.0
53.0,0.138,0.0337,2.0,-27.266,1.0,0.0476,0.989,0.974,0.1,0.181,72.134,164680.0,1815,4.0
44.0,0.157,0.00296,9.0,-42.117,0.0,0.0405,0.991,0.852,0.0866,0.0393,172.639,294373.0,1816,4.0
56.0,0.197,0.0527,7.0,-24.809,1.0,0.0432,0.991,0.945,0.0731,0.0386,82.876,193373.0,1817,4.0
40.0,0.339,0.00527,7.0,-38.406,1.0,0.0387,0.988,0.888,0.079,0.0993,90.473,477293.0,1818,4.0
57.0,0.372,0.00297,6.0,-31.65,1.0,0.057,0.995,0.951,0.0587,0.226,89.567,207600.0,1819,3.0
45.0,0.108,0.224,2.0,-18.621,1.0,0.047,0.896,0.893,0.103,0.105,66.203,462707.0,1820,4.0
44.0,0.203,0.104,2.0,-22.281,1.0,0.032,0.851,0.0255,0.279,0.128,100.78,226387.0,1821,4.0
62.0,0.169,0.0161,9.0,-31.034,0.0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267.0,1822,3.0
43.0,0.171,0.238,0.0,-14.916,1.0,0.0358,0.968,0.928,0.115,0.0987,105.304,222560.0,1823,4.0
39.0,0.174,0.122,6.0,-16.03,0.0,0.0401,0.97,0.895,0.102,0.0398,117.352,428067.0,1824,4.0
45.0,0.3,0.0132,7.0,-33.472,0.0,0.0387,0.995,0.871,0.0917,0.0934,83.693,200600.0,1825,4.0
47.0,0.355,0.0443,0.0,-24.512,1.0,0.0355,0.994,0.882,0.109,0.149,76.587,198427.0,1826,3.0
43.0,0.319,0.00393,0.0,-37.503,1.0,0.0412,0.994,0.949,0.0671,0.0453,70.628,205787.0,1827,4.0
52.0,0.175,0.00886,4.0,-32.144,0.0,0.0457,0.99,0.883,0.0867,0.0336,66.935,185493.0,1828,4.0
44.0,0.305,0.00522,9.0,-23.633,0.0,0.143,0.995,0.9,0.0596,0.036,67.727,138067.0,1829,5.0
43.0,0.265,0.0322,11.0,-27.297,0.0,0.0408,0.94,0.94,0.153,0.074,75.616,167587.0,1830,4.0
44.0,0.209,0.163,9.0,-17.729,1.0,0.039,0.96,0.836,0.146,0.121,130.813,376120.0,1831,3.0
44.0,0.243,0.111,7.0,-21.415,0.0,0.0453,0.959,0.941,0.106,0.185,143.278,150413.0,1832,3.0
48.0,0.264,0.0233,1.0,-32.543,1.0,0.0451,0.993,0.945,0.103,0.512,145.794,230493.0,1833,3.0
50.0,0.164,0.149,10.0,-17.711,1.0,0.0414,0.983,0.938,0.109,0.0337,95.359,219413.0,1834,4.0
42.0,0.212,0.06,8.0,-22.014,1.0,0.0419,0.988,0.944,0.101,0.0351,56.548,293693.0,1835,4.0
61.0,0.314,0.0157,1.0,-36.252,0.0,0.0356,0.991,0.916,0.134,0.0939,95.89,199773.0,1836,4.0
44.0,0.269,0.00856,1.0,-29.686,1.0,0.0367,0.991,0.913,0.132,0.0808,70.131,264560.0,1837,4.0
40.0,0.316,0.0731,0.0,-24.223,1.0,0.0479,0.619,0.00115,0.111,0.234,104.17,343627.0,1838,4.0
47.0,0.32,0.0575,10.0,-28.05,0.0,0.0441,0.994,0.908,0.0758,0.188,132.109,370613.0,1839,4.0
43.0,0.243,0.00993,4.0,-33.111,1.0,0.0431,0.994,0.893,0.1,0.136,168.758,92467.0,1840,3.0
51.0,0.321,0.0822,7.0,-19.555,0.0,0.0334,0.991,0.924,0.128,0.102,74.093,264093.0,1841,4.0
41.0,0.401,0.0429,2.0,-30.223,1.0,0.0379,0.993,0.913,0.0982,0.226,69.027,156173.0,1842,4.0
42.0,0.369,0.00245,2.0,-35.132,1.0,0.0481,0.995,0.952,0.0718,0.0736,96.613,318240.0,1843,1.0
45.0,0.406,0.134,10.0,-19.338,1.0,0.0366,0.893,0.818,0.123,0.203,121.792,429560.0,1844,4.0
43.0,0.181,0.157,6.0,-19.318,1.0,0.0391,0.887,0.95,0.17,0.162,82.378,163453.0,1845,3.0
46.0,0.17,0.104,2.0,-17.169,1.0,0.0445,0.954,0.784,0.193,0.079,112.161,165973.0,1846,4.0
43.0,0.554,0.00581,2.0,-31.374,0.0,0.0746,0.996,0.957,0.0571,0.42,109.884,117373.0,1847,4.0
36.0,0.281,0.0131,9.0,-28.85,1.0,0.0361,0.99,0.921,0.0875,0.0741,72.744,272133.0,1848,4.0
44.0,0.221,0.00921,4.0,-34.063,1.0,0.0384,0.995,0.901,0.0837,0.105,138.205,194000.0,1849,4.0
51.0,0.187,0.25,2.0,-16.156,1.0,0.0394,0.685,0.0338,0.0945,0.0897,90.676,292413.0,1850,3.0
45.0,0.377,0.111,4.0,-17.324,1.0,0.0588,0.726,0.707,0.109,0.137,96.688,213253.0,1851,4.0
50.0,0.288,0.212,0.0,-21.625,1.0,0.0304,0.951,0.927,0.0903,0.148,139.186,193427.0,1852,1.0
52.0,0.292,0.0332,4.0,-26.977,1.0,0.042,0.973,0.901,0.0777,0.23,94.82,188667.0,1853,3.0
44.0,0.294,0.00684,4.0,-29.3,1.0,0.047,0.993,0.939,0.0616,0.055,49.792,210827.0,1854,4.0
41.0,0.396,0.00854,4.0,-30.096,1.0,0.0768,0.994,0.928,0.084,0.0774,63.516,267787.0,1855,3.0
41.0,0.253,0.202,2.0,-18.462,1.0,0.0362,0.906,0.963,0.403,0.302,93.184,237027.0,1856,3.0
43.0,0.297,0.06,8.0,-26.92,1.0,0.0357,0.994,0.903,0.105,0.0641,113.755,116080.0,1857,1.0
37.0,0.0627,0.0717,3.0,-20.986,1.0,0.0394,0.966,0.854,0.119,0.0374,68.3,204133.0,1858,3.0
45.0,0.288,0.101,11.0,-24.78,0.0,0.0522,0.992,0.93,0.0908,0.0368,77.531,182147.0,1859,4.0
52.0,0.538,0.0416,8.0,-25.889,1.0,0.0399,0.941,0.915,0.109,0.16,59.173,176467.0,1860,4.0
46.0,0.286,0.00636,0.0,-32.601,1.0,0.0426,0.972,0.283,0.107,0.102,124.465,245613.0,1861,4.0
34.0,0.219,0.0279,0.0,-32.223,1.0,0.0476,0.948,0.741,0.0767,0.0952,78.838,323907.0,1862,3.0
51.0,0.246,0.00592,2.0,-38.92,0.0,0.0466,0.993,0.898,0.067,0.0696,65.342,128013.0,1863,5.0
45.0,0.358,0.0161,5.0,-26.069,1.0,0.0471,0.992,0.948,0.0861,0.078,67.332,226293.0,1864,4.0
42.0,0.312,0.00198,3.0,-38.245,1.0,0.0534,0.995,0.947,0.0909,0.122,75.291,331907.0,1865,3.0
40.0,0.0787,0.0126,2.0,-36.457,1.0,0.0448,0.988,0.908,0.112,0.267,34.856,160600.0,1866,3.0
39.0,0.142,0.0196,7.0,-33.726,1.0,0.0395,0.954,0.43,0.419,0.0353,95.518,105600.0,1867,4.0
54.0,0.225,0.431,5.0,-15.42,0.0,0.0479,0.0901,0.847,0.199,0.126,121.277,91100.0,1868,3.0
63.0,0.574,0.788,6.0,-5.161,0.0,0.152,0.00428,0.639,0.391,0.0738,177.402,205514.0,1869,4.0
51.0,0.597,0.659,10.0,-7.864,0.0,0.0762,0.7,0.0033,0.112,0.232,128.015,138789.0,1870,4.0
64.0,0.652,0.0475,9.0,-27.987,1.0,0.17,0.485,0.231,0.143,0.607,59.608,63972.0,1871,3.0
52.0,0.773,0.541,2.0,-11.242,1.0,0.0518,0.00806,0.106,0.114,0.869,108.984,373340.0,1872,4.0
68.0,0.218,0.464,7.0,-9.013,0.0,0.0335,0.0335,0.962,0.122,0.0414,139.32,178308.0,1873,4.0
63.0,0.58,0.416,1.0,-14.727,1.0,0.0398,0.319,0.766,0.102,0.176,139.994,150959.0,1874,4.0
59.0,0.436,0.801,5.0,-7.147,0.0,0.0366,0.0233,0.0372,0.142,0.121,83.511,183234.0,1875,4.0
66.0,0.496,0.215,4.0,-20.598,1.0,0.0356,0.844,0.943,0.112,0.0353,85.052,217412.0,1876,4.0
64.0,0.585,0.666,11.0,-8.17,0.0,0.395,0.127,0.0737,0.0644,0.136,160.17,168000.0,1877,4.0
63.0,0.819,0.48,3.0,-9.689,1.0,0.18,0.0355,0.306,0.305,0.12,130.865,124604.0,1878,4.0
67.0,0.559,0.743,1.0,-9.447,1.0,0.0532,0.0711,0.9,0.152,0.264,119.981,345387.0,1879,4.0
52.0,0.582,0.832,10.0,-6.187,1.0,0.101,0.375,0.238,0.202,0.0388,105.059,152477.0,1880,5.0
65.0,0.443,0.322,11.0,-11.843,0.0,0.0406,0.783,0.623,0.225,0.0752,89.913,173333.0,1881,4.0
60.0,0.643,0.445,9.0,-15.23,0.0,0.043,0.682,0.931,0.087,0.0714,104.999,165653.0,1882,4.0
62.0,0.473,0.278,0.0,-16.187,1.0,0.0297,0.527,0.755,0.087,0.174,102.097,122353.0,1883,4.0
64.0,0.688,0.525,1.0,-6.454,0.0,0.0282,0.0542,0.394,0.224,0.653,90.007,181469.0,1884,4.0
64.0,0.611,0.848,6.0,-7.258,0.0,0.0321,0.0585,0.821,0.126,0.175,100.032,256812.0,1885,4.0
64.0,0.725,0.576,4.0,-10.293,0.0,0.0632,0.255,0.936,0.0938,0.311,99.993,180169.0,1886,4.0
62.0,0.818,0.433,0.0,-8.545,1.0,0.0383,0.239,0.915,0.123,0.0367,140.003,142286.0,1887,4.0
62.0,0.562,0.809,5.0,-7.881,0.0,0.0335,0.172,0.488,0.446,0.0853,100.006,175200.0,1888,4.0
63.0,0.492,0.806,8.0,-6.31,1.0,0.0427,0.221,0.67,0.225,0.143,96.065,240625.0,1889,4.0
63.0,0.507,0.661,2.0,-10.37,0.0,0.04,0.967,0.929,0.113,0.355,127.005,294692.0,1890,3.0
60.0,0.529,0.713,4.0,-7.837,0.0,0.0541,0.308,0.912,0.0931,0.111,123.964,220426.0,1891,4.0
61.0,0.677,0.804,0.0,-7.025,0.0,0.165,0.0167,0.918,0.576,0.32,165.003,340637.0,1892,4.0
63.0,0.734,0.362,9.0,-8.856,0.0,0.0307,0.251,0.0226,0.293,0.26,90.031,152000.0,1893,4.0
60.0,0.428,0.333,8.0,-12.89,1.0,0.0445,0.928,0.0901,0.128,0.535,76.505,56471.0,1894,4.0
65.0,0.485,0.739,0.0,-4.693,1.0,0.0352,0.0174,0.08,0.0674,0.0293,140.044,309429.0,1895,1.0
62.0,0.328,0.34,0.0,-20.37,1.0,0.0524,0.917,0.909,0.148,0.0619,124.93,72120.0,1896,4.0
63.0,0.363,0.608,10.0,-7.234,0.0,0.0692,0.457,0.653,0.43,0.139,74.758,168751.0,1897,4.0
62.0,0.491,0.775,4.0,-7.247,0.0,0.0339,0.0414,0.198,0.139,0.0572,180.028,298667.0,1898,4.0
64.0,0.537,0.565,9.0,-6.086,1.0,0.0345,0.013,0.805,0.105,0.241,97.514,143775.0,1899,4.0
67.0,0.498,0.545,7.0,-7.917,0.0,0.0481,0.0216,0.808,0.0996,0.0383,177.984,248785.0,1900,4.0
60.0,0.837,0.403,8.0,-9.225,1.0,0.102,0.791,0.000704,0.0705,0.406,113.988,193696.0,1901,4.0
63.0,0.614,0.558,1.0,-9.653,0.0,0.0729,0.0666,0.493,0.188,0.0703,125.04,204263.0,1902,4.0
62.0,0.803,0.662,7.0,-7.834,1.0,0.0377,0.0132,0.74,0.325,0.264,121.994,200874.0,1903,4.0
60.0,0.286,0.421,0.0,-22.06,0.0,0.136,0.897,0.912,0.0934,0.118,161.227,113160.0,1904,5.0
64.0,0.559,0.895,10.0,-5.276,1.0,0.0515,0.0533,0.767,0.0892,0.571,155.027,313521.0,1905,4.0
62.0,0.305,0.914,2.0,-7.451,1.0,0.221,0.0275,0.909,0.606,0.0687,211.893,366792.0,1906,4.0
70.0,0.515,0.663,7.0,-7.896,0.0,0.0328,0.179,0.668,0.494,0.0756,120.024,234244.0,1907,4.0
57.0,0.364,0.729,1.0,-9.499,0.0,0.0651,0.647,0.891,0.226,0.345,126.617,172442.0,1908,3.0
62.0,0.372,0.928,7.0,-1.84,1.0,0.0455,0.0856,0.0465,0.114,0.0869,115.992,260000.0,1909,4.0
65.0,0.555,0.348,11.0,-9.783,0.0,0.0336,0.107,0.776,0.147,0.175,155.065,149122.0,1910,4.0
62.0,0.63,0.484,0.0,-12.122,1.0,0.0336,0.25,0.834,0.103,0.0365,100.023,156600.0,1911,4.0
57.0,0.836,0.768,9.0,-7.358,1.0,0.0689,0.422,0.916,0.162,0.203,120.014,243374.0,1912,4.0
57.0,0.435,0.815,0.0,-4.06,1.0,0.0375,0.001,0.0018,0.11,0.193,156.037,203846.0,1913,4.0
65.0,0.537,0.859,4.0,-5.487,0.0,0.039,0.0694,0.77,0.13,0.21,157.98,264734.0,1914,4.0
62.0,0.492,0.945,6.0,-2.278,1.0,0.0343,1.82e-05,0.958,0.299,0.117,128.003,240406.0,1915,4.0
62.0,0.803,0.949,5.0,-2.347,1.0,0.274,0.036,0.202,0.412,0.502,79.99,216000.0,1916,4.0
62.0,0.358,0.145,7.0,-13.229,0.0,0.0377,0.989,0.45,0.0735,0.523,71.837,267468.0,1917,4.0
55.0,0.488,0.687,7.0,-6.747,0.0,0.0676,0.233,0.124,0.107,0.189,145.99,270257.0,1918,4.0
62.0,0.66,0.756,5.0,-7.871,0.0,0.0391,0.0853,0.697,0.13,0.489,129.999,198565.0,1919,4.0
61.0,0.312,0.116,7.0,-23.492,1.0,0.0577,0.332,0.882,0.109,0.0305,122.984,139355.0,1920,4.0
63.0,0.521,0.806,6.0,-6.336,1.0,0.0367,0.0156,0.16,0.0732,0.0717,176.003,273409.0,1921,4.0
70.0,0.507,0.824,6.0,-2.501,1.0,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,248471.0,1922,4.0
54.0,0.267,0.66,1.0,-10.08,1.0,0.0422,0.0647,0.935,0.0878,0.0985,129.98,138462.0,1923,4.0
61.0,0.708,0.293,8.0,-10.474,1.0,0.385,0.41,0.481,0.0718,0.583,74.441,210882.0,1924,4.0
63.0,0.587,0.35,9.0,-16.805,0.0,0.0326,0.475,0.945,0.116,0.247,101.044,187107.0,1925,4.0
63.0,0.759,0.542,5.0,-13.087,0.0,0.0884,0.152,0.863,0.741,0.0382,134.956,248987.0,1926,4.0
62.0,0.488,0.894,1.0,-3.868,1.0,0.331,0.767,0.0284,0.639,0.114,160.03,171103.0,1927,4.0
62.0,0.449,0.555,8.0,-10.736,0.0,0.0678,0.188,0.558,0.147,0.0535,139.912,180000.0,1928,4.0
66.0,0.582,0.619,3.0,-7.866,1.0,0.0942,0.0479,0.901,0.115,0.503,80.009,144000.0,1929,4.0
65.0,0.538,0.596,9.0,-8.389,1.0,0.045,0.00258,0.564,0.0835,0.0483,107.756,218549.0,1930,4.0
57.0,0.622,0.571,7.0,-11.769,0.0,0.045,0.472,0.877,0.112,0.125,107.999,233333.0,1931,4.0
60.0,0.585,0.496,0.0,-11.969,1.0,0.0432,0.146,0.904,0.107,0.0364,117.999,210046.0,1932,4.0
56.0,0.474,0.551,10.0,-7.673,0.0,0.0596,0.565,0.933,0.173,0.132,123.028,474146.0,1933,4.0
60.0,0.838,0.57,0.0,-9.893,1.0,0.0635,0.507,0.919,0.376,0.0722,118.008,298983.0,1934,3.0
63.0,0.531,0.737,1.0,-6.17,0.0,0.0252,0.008,0.239,0.416,0.0883,103.999,197749.0,1935,4.0
62.0,0.806,0.758,3.0,-8.308,1.0,0.0399,0.00104,0.905,0.0815,0.43,127.009,427987.0,1936,4.0
59.0,0.573,0.729,11.0,-12.115,0.0,0.0449,0.118,0.841,0.0846,0.188,122.997,267368.0,1937,4.0
44.0,0.723,0.312,7.0,-14.467,1.0,0.0638,0.0672,0.839,0.111,0.135,134.002,206891.0,1938,4.0
60.0,0.718,0.533,2.0,-10.62,1.0,0.0589,0.256,0.753,0.144,0.215,172.145,209317.0,1939,4.0
58.0,0.506,0.299,0.0,-14.714,0.0,0.0324,0.923,0.934,0.108,0.0944,80.031,222000.0,1940,3.0
56.0,0.849,0.661,1.0,-7.5,1.0,0.0789,0.0245,0.842,0.114,0.143,127.992,442445.0,1941,4.0
65.0,0.406,0.284,0.0,-18.28,1.0,0.029,0.968,0.967,0.076,0.0377,104.975,174429.0,1942,4.0
61.0,0.253,0.34,0.0,-17.326,0.0,0.291,0.963,0.675,0.352,0.0997,167.45,86908.0,1943,4.0
56.0,0.785,0.867,11.0,-10.439,0.0,0.073,0.0795,0.842,0.0555,0.982,109.997,372000.0,1944,4.0
60.0,0.707,0.351,0.0,-15.53,1.0,0.0322,0.41,0.881,0.1,0.403,120.01,299281.0,1945,4.0
60.0,0.449,0.847,5.0,-11.083,0.0,0.166,0.922,0.754,0.352,0.473,92.109,46667.0,1946,4.0
60.0,0.457,0.612,2.0,-15.705,1.0,0.226,0.903,0.907,0.366,0.0357,87.864,56947.0,1947,4.0
53.0,0.62,0.525,11.0,-9.992,0.0,0.226,0.00572,0.73,0.0492,0.799,111.199,336486.0,1948,4.0
58.0,0.562,0.936,10.0,-7.8,1.0,0.0617,0.0336,0.727,0.537,0.235,98.039,143800.0,1949,4.0
61.0,0.501,0.949,2.0,-11.106,1.0,0.0864,0.0822,0.935,0.129,0.106,110.155,321882.0,1950,5.0
59.0,0.629,0.497,0.0,-14.838,1.0,0.036,0.0453,0.879,0.105,0.185,124.993,515323.0,1951,4.0
57.0,0.32,0.317,0.0,-17.966,0.0,0.0659,0.93,0.963,0.0716,0.0396,85.153,222000.0,1952,4.0
64.0,0.643,0.671,10.0,-10.821,1.0,0.0374,0.803,0.801,0.086,0.0693,125.023,307914.0,1953,4.0
67.0,0.682,0.476,8.0,-10.228,0.0,0.0663,0.274,0.862,0.131,0.0523,186.024,143256.0,1954,3.0
51.0,0.339,0.276,7.0,-18.777,1.0,0.0807,0.711,0.822,0.376,0.101,119.231,137110.0,1955,3.0
61.0,0.352,0.381,10.0,-12.602,0.0,0.057,0.0415,0.885,0.111,0.0279,114.846,112840.0,1956,4.0
65.0,0.743,0.35,9.0,-14.142,0.0,0.0852,0.0803,0.835,0.113,0.293,180.095,149422.0,1957,4.0
58.0,0.795,0.687,5.0,-12.031,0.0,0.05,0.0028,0.943,0.0984,0.0375,122.0,413249.0,1958,4.0
59.0,0.756,0.722,2.0,-6.558,1.0,0.0344,0.329,0.859,0.118,0.436,120.987,317355.0,1959,4.0
78.0,0.629,0.717,6.0,-5.706,1.0,0.0638,0.0876,0.0,0.358,0.129,145.959,260077.0,1960,4.0
50.0,0.589,0.341,6.0,-11.099,0.0,0.0614,0.192,0.0,0.0971,0.0398,117.747,280678.0,1961,4.0
