target,0,1,2,3,4,5,6
1,0.34043483446986716,0.8010390222575142,0.6124629473865506,0.08829277634379952,0.2667564055048233,0.7668344500198517,65.84253055445268
1,0.34044152689774193,0.8381363920932301,0.8838761905249515,0.05691890163798838,0.1571942300588009,0.8263476538444873,53.84581160967118
1,0.3368399766260569,0.7641799071242539,0.5880269311857097,0.2138583368603822,0.10681303503406915,0.6131378922066424,6.961756015363967
1,0.4046241162403299,0.8416945548259147,0.67879600315493,0.09974050297149281,0.02817930391797182,0.6443591333138048,68.9840799369014
1,0.35964455777122306,0.780382499000036,0.7161814030487585,0.0875528626061047,0.027207283520732276,0.8021255208657612,68.23637193902483
1,0.3289906260394435,0.77824318257593,0.8493943376838067,0.052193774670611745,0.3026114929157937,0.8442181971166733,58.19904225701719
1,0.33479362349006453,0.7982507131446256,0.8302423273782781,0.09775320021300321,0.1483782485982444,0.7877771247637594,30.4261836843369
1,0.33360322771608647,0.7821583605263843,0.8765474769125626,0.08339260775907854,0.13230743734935893,0.6951836607161825,44.78677032013164
1,0.29352778318544676,0.6661218611161659,0.7662108420445954,0.08189616887550466,0.04643917432011285,0.5538055379252901,62.46128461203306
1,0.3342838116821184,0.7718864552026884,0.784175162220268,0.07046850218086888,0.20001876512409403,0.6178811331520141,58.83984987900725
1,0.3404617156631186,0.8300569982885645,0.8621727208928105,0.05498618390432327,0.17588772944998804,0.80923834931696,53.68739212330519
1,0.32889331086855517,0.815,0.8140336260133376,0.14536764006075517,0.3127290177322818,0.7742374242356163,21.430671840454398
1,0.3440539430163509,0.8108110071227261,0.7662700466114214,0.08210817403375133,0.10160007950144234,0.7385135691840566,5.324323347648129
1,0.335457187718461,0.7943961746269647,0.7846051977584735,0.053091122760130526,0.2304316835864425,0.6990723903043938,52.698087313482304
1,0.3850517733641043,0.7729112590109648,0.6777917779984702,0.1710955814470037,0.030707839118279706,0.8035358241257969,42.69965881784955
1,0.3368626783943777,0.8253708174881689,0.8544103136730977,0.0809487666221331,0.03447608598725843,0.8194893060429554,14.814591255915555
1,0.33027955422717614,0.7937822100311213,0.8014892241441659,0.0596912421654467,0.20341724136933445,0.6625414968517136,52.39110501556062
1,0.3383531766133212,0.7645423073213402,0.821734166229222,0.08535298138830097,0.1255863879393113,0.6742082418112372,24.965884130337393
1,0.3351311042996622,0.8080994687614753,0.7753486176825848,0.15928702035227046,0.20449838821072477,0.6679857901769322,23.268851866436027
1,0.3742235183317422,0.8145851786314873,0.6653188628554672,0.06792106261788354,0.07773590587944867,0.501696630802698,49.39318862855467
1,0.4237040204228246,0.828367937375337,0.838607319580518,0.08310095165554404,0.1755410408554613,0.805466909551917,36.71347000953368
1,0.27981156611554636,0.608681262086994,0.7298534920243024,0.033424873129523164,0.005898526613656661,0.48153100834604035,62.00366269939244
1,0.7463489995669701,0.7498037533705088,0.7938037533705088,0.21580737443808173,0.06576829192892857,0.6716167175982427,3.757008808196116
1,0.4332913070996406,0.9096184889826955,0.8617681162726898,0.16838817095821068,0.3179835487125368,0.8002961231743376,40.33881709582107
1,0.6284491139413114,0.7932002243204778,0.7863204091859981,0.15114412129215699,0.14483072013235032,0.6000211943076701,56.584216429486254
1,0.42802309514404047,0.8334118409916599,0.7221094735292743,0.07681315992827317,0.07650032081327679,0.694072105514929,9.236315808840697
1,0.3674120490123768,0.7963048441938791,0.8086251989763544,0.11467958154509125,0.101023297719111,0.7020633158030533,28.19531498720443
1,0.30629092057814317,0.810763985823258,0.7915960280673419,0.08571648335663534,0.2348844794755974,0.8795264734901443,12.56580918626805
1,0.6852575593663697,0.728540623720077,0.6982051181671397,0.14123314221014302,0.09833643968770404,0.8242355754174477,1.5268074393509352
1,0.3668787863562584,0.8329041499835907,0.7344582113024971,0.047043717252294816,0.05466838004594583,0.7623886597605242,8.090590321521985
1,0.3334925187313285,0.834093093747155,0.6795348068212854,0.19320942353406922,0.22576764353893847,0.5318836623400269,20.534885551874158
1,0.33935398600565286,0.7920366916022408,0.8029143862614383,0.10057257447807529,0.18333001638027388,0.7594083750143444,9.17848258161448
1,0.3289750746157162,0.8202343389495017,0.6915619676245568,0.12689102927005566,0.3453686223990877,0.46329698315149476,16.323569210437427
1,0.312857112235244,0.7378057601741387,0.8750320763015184,0.10929581478066955,0.2359019890786938,0.9099108991624489,31.003564033502045
1,0.3427190729206771,0.7799513917319504,0.652735901407397,0.07893507865025247,0.1606968256275698,0.8043507865025248,66.91706332960284
1,0.8730027485418398,0.7443416265520626,0.7860416953199553,0.2604061880058204,0.03613611236113842,0.7193833218720178,4.010087417684681
1,0.38577614959980705,0.844312869238391,0.8219445155294293,0.08644604421362022,0.0742740239860618,0.7852904562817955,29.671782690402246
1,0.5342213247621855,0.7826651557917939,0.7967946029340718,0.1779062878094967,0.3051710850269596,0.8037053181591525,12.04464238745967
1,0.40656930521048223,0.8348280032463804,0.705400224409195,0.11454134716452895,0.0323581042305182,0.6150418926649731,69.12017642284735
1,0.34259170252215143,0.7263151782125739,0.8643394907236165,0.05542247196588658,0.10775058736998375,0.6059221732769481,4.396400680857069
1,0.6322012694299675,0.791189860290286,0.7519289493673245,0.1603884493189413,0.07893094824339615,0.595428067510234,57.809551804986995
1,0.5374727600910119,0.7655354896660214,0.701422153758125,0.1483618790817317,0.03470919265965976,0.5710174560537957,34.71631369520122
1,0.36483032882679395,0.7567048308766375,0.7459856692529115,0.23683631251619364,0.017798897844608842,0.731081400698144,44.049194853893745
1,0.33186583098391237,0.8120600632370422,0.7035708401050449,0.15532405678681022,0.1627302848197454,0.5501968305562247,19.96259904511798
1,0.32766004383254427,0.8055922289623465,0.8424823165077814,0.06589042020094674,0.16187232322886047,0.6699327542349559,52.475178451409306
1,0.34537843623230186,0.75820820259665,0.7895186561946804,0.07130561051467933,0.005594260746975204,0.8072110504890635,64.74594133674879
1,0.36121956361812774,0.7746629884418671,0.8743272846157456,0.09938017000516147,0.1753883438786747,0.9288360307591244,30.32728461574556
1,0.3443979541072278,0.6734896170547826,0.7803761022066628,0.05674827751935728,0.2942031799642635,0.8309050349434172,58.89973500297804
1,0.34061933370424663,0.8129664565005086,0.7187282471897247,0.22765264815488334,0.08461169614509051,0.5810051072215152,37.310403531281786
1,0.31030934653914727,0.6937110863099297,0.812704072682046,0.1449616960360083,0.22396421457154841,0.7455988682637916,25.223001514209294
1,0.340280057206299,0.7681071003666544,0.728464498166728,0.0652347859410035,0.09733415778740305,0.7834601625348923,65.35132791550359
1,0.33969120255483387,0.737004760959032,0.5947028724795753,0.20542433058161713,0.09744531955079104,0.6266709969212519,7.7116688201889
1,0.3237678823245527,0.7015502506646908,0.7237077694352895,0.04459565161118355,0.1070408395511954,0.4383834584706579,50.573057641177634
1,0.35149629741987204,0.7799707719768763,0.7914616005391739,0.03992457837655057,0.08784383523063083,0.8101820868977141,6.74447356011969
1,0.3339395683462797,0.8256706952647047,0.8563595192205807,0.08260559133749364,0.03955151735512758,0.8247371671323328,14.664652367647633
1,0.36736736331290193,0.7806683090906698,0.6823385279340105,0.08838686829837458,0.4295843550418359,0.8568107788422875,11.884878347103086
1,0.33486068642180916,0.801766546769089,0.752907514702384,0.09712856835065296,0.17666296926426348,0.645388011798042,1.8812164811240375
1,0.3488440716357159,0.8180893131614828,0.7953111398753548,0.10358642504701995,0.09541757139432955,0.6720893131614828,29.155569937677384
1,0.33548386597545027,0.8573750214725749,0.7171123518392327,0.10495993815898412,0.11410786808064065,0.8522314035289109,39.86875107362875
1,0.925386561361523,0.7036018958473832,0.7506919432319021,0.22376066361657784,0.028131516607912875,0.7885260661516766,3.2274881538702593
1,0.3327269029319017,0.784211028724635,0.7443176216801598,0.08613690710125096,0.07426447891283845,0.5590841040689719,18.364756639680344
1,0.34699204958250535,0.7008508018725139,0.892456406265766,0.046032483190489505,0.07740553889807908,0.6526068632337245,5.192162441483941
1,0.77791684243924,0.733212248319994,0.7107572706886138,0.25869602908864375,0.5263937360314102,0.7172139261741166,10.976230425098157
1,0.3557350794412887,0.831682906610114,0.7863843433354647,0.08647182999023831,0.08561603150144226,0.6704351445966723,46.37268373559544
1,0.3365534888061595,0.710231676037488,0.5400369726983115,0.26389458642079305,0.09263783976468982,0.5426737895054449,8.036842788996395
1,0.338005333778428,0.7868810839895302,0.8690396386701567,0.0987113388450204,0.08292955371832653,0.8399164082240892,42.60792773403132
1,0.32831088574322986,0.7735738856880655,0.8174041850764654,0.0980455018674846,0.42064540666662553,0.8456282068501673,31.564664852191516
1,0.3029356207365225,0.826248559221922,0.8523198860712716,0.10038420134966826,0.10573967630636481,0.8316397721425431,13.131020989432288
1,0.3438363720517272,0.8128456498923937,0.819181202985485,0.05382253338391987,0.23756905796314448,0.7251716280834414,24.742089917774898
1,0.4241092665032962,0.8041044340189198,0.7234898486713451,0.2499598017564844,0.035624118946109354,0.5154338967873062,36.80522170094599
1,0.33485787683935364,0.8110628416888237,0.7341459013189194,0.10475153018483542,0.18139562849612842,0.6820661208449952,1.5431693931336845
1,0.9996058841062514,0.6413306696834037,0.693304734806274,0.16332094410448006,0.016959326031434192,0.8984164652645817,2.0064837192824254
1,0.33507403286721715,0.8166863139692759,0.7693249609758598,0.1666155836798823,0.2216172882492082,0.6704529286037557,23.04015033260181
1,0.35849053707076334,0.7881203705895046,0.7340927861557951,0.08460914360343302,0.4244366535920866,0.7678258106645413,32.53665122543731
1,0.3459045030464782,0.785853171487327,0.7931256387449036,0.12194463454281039,0.11109854200531721,0.639853171487327,28.062819372451763
1,0.36323280607630776,0.783309331532257,0.9230473610173051,0.09672091908610532,0.13277256290843512,0.6561696972773873,45.228416610383036
1,0.31461669201973763,0.8092602660788561,0.6946026607885616,0.09501008060164134,0.16041376493760828,0.5148709221995108,14.074133298756244
1,0.3314240422748002,0.7808749080458397,0.7442025830360635,0.08811557177970886,0.06790284189430815,0.5670217705116227,18.594833927873122
1,0.34577772522173467,0.6809720504542918,0.9434772111979498,0.05593338101838705,0.18079177357275042,0.9443768458693961,17.919485463764357
1,0.33258617404468516,0.8446003699155631,0.6991980404472876,0.20360101976722791,0.30159877028069576,0.5879964508101382,20.800009997717922
1,0.37268601856772865,0.7819231528762667,0.6642854099720437,0.16039883616300613,0.043655097161689214,0.6189550555627539,35.57762652052364
1,0.31714071849909464,0.827394065804179,0.8675614277271635,0.09212721356808896,0.06871956373572954,0.8548961515731325,13.8029670979105
1,0.5966160984971808,0.8427183430648055,0.812480621350698,0.20435920834183058,0.10698446027113048,0.5125105547956568,36.804681515658906
1,0.34082403928361693,0.794934855654962,0.7961520034717551,0.09337985823813957,0.17349382323164386,0.7701227996941022,8.915013122276175
1,0.6822854280772446,0.7030974747953725,0.7512760917310418,0.1194840003549351,0.08573266244625524,0.7198726688595023,2.4776728830413273
1,0.32521918247846554,0.8134239846656618,0.852106315056341,0.11571448001952195,0.3722806714725231,0.8397380390382543,20.185413568745666
1,0.30172240930553196,0.6810590773820421,0.8019948378986566,0.174970174525571,0.265911670710345,0.7649271570143754,25.001720700447827
1,0.5055869640740009,0.7624432185325694,0.6833102799764778,0.1292781486581424,0.03764243270624848,0.6006149083311216,34.53961248757539
1,0.3356395108321766,0.7520460279517881,0.8562440051410144,0.2500362541366003,0.028987789535788858,0.7007991816866228,44.825662008035316
1,0.3352070276240906,0.7202153462487068,0.8308036239402771,0.038234885832828684,0.2909276509253652,0.5169647408157338,60.01033558209068
1,0.3433187538358654,0.7477892621725465,0.9010392524039231,0.06658801748156823,0.11000164656313992,0.8834287135588258,16.565082523529462
1,0.33418608244563486,0.7569873813904995,0.7953603258979176,0.13663743852130122,0.1523877986976998,0.6713068210039472,27.21322470069416
1,0.3340967181489855,0.8422768058483704,0.6706071208926868,0.20728115706914604,0.24918156270644165,0.5250816159182375,20.747449502555074
1,0.3482203023855798,0.8095163569977335,0.7621285003386218,0.05719122308744312,0.12400509140163163,0.8240301682946513,7.589422091115133
1,0.45078799371400374,0.9227354594009268,0.8664347307484067,0.170910665269409,0.3172268004191773,0.8139175924548087,40.5910665269409
1,0.3316402513783843,0.7255356303897169,0.7164967641438408,0.04530043024842236,0.09457343540332362,0.4193002097284163,49.90496764143841
1,0.3468620650890943,0.6803518393625274,0.7362569397609477,0.07079423416185168,0.21339634462650287,0.65203502308767,59.33065687749013
1,0.6700797482830327,0.7537325609226159,0.7977325609226159,0.18913357745038273,0.08341986300232432,0.644255379288925,3.616694252763718
1,0.32371833165638664,0.7336327292119513,0.7544449373042772,0.049017662960984365,0.11860849515252539,0.466168316582544,50.58649355266551
1,0.3271390843909121,0.8228306772827626,0.6830156872775731,0.13528585654759906,0.3826909859397124,0.4555079681517122,16.215388446551557
1,0.5225338323687533,0.7619046632310122,0.7760184497019101,0.18049513354684898,0.34636289737404086,0.7222772935113551,10.413634054293878
1,0.32536735669549477,0.80257461242452,0.8212089147886562,0.11255670544263525,0.2933591111334436,0.7816053053883836,19.689365310613002
1,0.3068947281332906,0.5632364203070541,0.8871837403602012,0.23938174588851743,0.26453421401181226,0.7270825372754657,26.743674807204023
1,0.840616056870564,0.7893534690519357,0.7627229935685915,0.2049439453379702,0.008923774127845249,0.6526473476677496,56.68054421222659
1,0.34046631739301764,0.7585417172066495,0.8454187365601022,0.1269092118306904,0.2385505182782609,0.5527300867440748,62.33674946240409
1,0.340361693182677,0.8067546303284653,0.8456975169837628,0.1529402486987484,0.0922541829882123,0.7970142783361757,64.49762027730407
1,0.326097362994938,0.7167793723407236,0.7473508342556829,0.048806938127682636,0.11746322872345397,0.516502547447562,51.41558744681448
1,0.3369041930578078,0.7661240523439581,0.78336204870076,0.07075290614519532,0.20885067682825656,0.5762481046879161,58.43797382802098
1,0.3402248023132826,0.7949615191174106,0.7690582242712085,0.04701366948783604,0.25530684116606644,0.7327103874859308,52.9807595587053
1,0.33920389120153954,0.8645269421080795,0.6947535338940609,0.10698299505189934,0.1419971306281431,0.7533286214745855,4.082155368646355
1,0.3416658672651717,0.7758831961649773,0.7894998233924376,0.07017140981693751,0.1281616274012336,0.608526980095039,17.22139215618128
1,0.44351427646822805,0.8346358733908661,0.8703910558531185,0.0758513625960893,0.058261482086405546,0.9333314819868757,28.65970293736329
1,0.3416935328282856,0.7871333160797503,0.6242134018547059,0.07712933767137706,0.21140121152303734,0.7862933767137706,66.50666765258569
1,0.3163117611853993,0.7208410614526249,0.8778335861821354,0.13513196145747028,0.22734181999903091,0.9021289272718463,31.31484290912615
1,0.3359850932789441,0.8319518184191323,0.8832650775541293,0.06126505827739752,0.14695180089483073,0.7828313732291141,53.46987994034462
1,0.3162264759949184,0.7473460658151218,0.8680572082516238,0.10725540104784394,0.22240815000029435,0.8910408379178959,30.910989849379792
1,0.3068118185979354,0.8087867857952203,0.7822278660297347,0.08405940142837519,0.24995356826071313,0.8791498639609944,12.518732995124296
1,0.38686122951885543,0.8106381490563429,0.9244707369300179,0.10215821507266823,0.10550068042085778,0.6131837447134605,46.082442158010714
1,0.34102041832186253,0.7576908093305655,0.803018090397258,0.14032099741581985,0.1323170618336914,0.6479244633841995,27.906372986941513
1,0.3114127684361167,0.8279816881997545,0.8713809732984042,0.09537382730364358,0.0786650727808448,0.8651795434957036,13.509155900122753
1,0.3304502373366372,0.7545456994872725,0.9087148036900846,0.08737794028018747,0.16103029816220826,0.7116943240179195,44.21743710283036
1,0.33834569492158506,0.7682109038001559,0.8118823519354634,0.06435322834618869,0.26241319753733383,0.5804218076003117,57.39454809992207
1,0.7562630428036426,0.7411220469838218,0.7092691543629664,0.24534234898606452,0.4928476697808108,0.7149376241601794,10.841355704629185
1,0.381519407517493,0.8404272212349319,0.8755878942780415,0.09385897712375568,0.07402117170184755,0.6067315748486622,46.57277876506815
1,0.37103744326602395,0.7954484750075242,0.7445721349894661,0.07886598889223301,0.014172300127219657,0.7218375924872088,66.88659888922331
1,0.3405209619157465,0.8588073035187359,0.8865111899666951,0.243611779505414,0.1826647816452947,0.7970932096686134,63.9804475986678
1,0.3473710426148593,0.7121741947236693,0.867577481754727,0.05631803096195611,0.08165698893146026,0.7100936555209962,4.769066399878502
1,0.41034405776918165,0.8554187226603988,0.8184275163227994,0.09986034873509182,0.07211224562026639,0.5662828501088186,47.717149891181336
1,0.44517619322404783,0.8618703349131132,0.748309849563162,0.19496522245206088,0.1738294659390973,0.806959676433366,41.90751011145731
1,0.5244345055308731,0.7052137311530017,0.8908244786584905,0.08395743059120529,0.07885573147172381,0.8701985081762434,34.91896670859612
1,0.5837229114174894,0.7456660793987733,0.8173339206012269,0.08479984310773894,0.1416808290826919,0.7992698782144423,53.90520955231609
1,0.3304769245247968,0.7864158290563708,0.8390339555581245,0.09996237857614412,0.16558955145802076,0.8117850324856478,30.538896866129804
1,0.30886202814091124,0.6977577161065529,0.8005357335440877,0.16653979381028397,0.2409447739766103,0.7443375733443475,25.48808881863746
1,0.3093139636322108,0.5748256178125917,0.7105645033649527,0.04335442837970624,0.0980180805856038,0.5905812739580278,61.329810460860436
1,0.3394270482624557,0.9132151980108274,0.7680134599202917,0.084262497991077,0.2184819036745016,0.7662325789161837,38.33702506216164
1,0.35236665621744956,0.7547156507715276,0.7930629317405145,0.24247232281400524,0.022576245397047976,0.7181517300149292,44.38072487141207
1,0.3526870349017563,0.8401466197349982,0.8277406679968884,0.21612235597817908,0.13708924737023062,0.8294792616056089,63.69919120810603
1,0.33698888849970754,0.7951243202635142,0.7446939420780522,0.07966419625750196,0.09507499691628729,0.5331179966143974,17.612115843895577
1,0.3377738655890202,0.7673830707564769,0.8005686336718508,0.06689191634680422,0.24116548274957342,0.5787661415129537,57.80846462176156
1,0.3404767692883858,0.8245109330924851,0.8495080876617103,0.07879519994838968,0.030151609849987646,0.8059900409922878,15.046577800715696
1,0.8115988346182301,0.8089568817549408,0.746519135367583,0.21175182300554143,0.022911258643464508,0.6202621423240996,57.04311824505924
1,0.3649819694487774,0.7478776767944609,0.7380933626587672,0.10287767679446094,0.13176444291924755,0.6835509074887757,62.21158421870874
1,0.3397172808321257,0.8024169688215437,0.8492557219812846,0.06330004872400787,0.09466647366677297,0.8763984091729803,41.79946972432676
1,0.4089518756953884,0.8151110323623035,0.7715100679616883,0.14962595712001875,0.042390562945063215,0.5524115145626112,69.41013187702495
1,0.36695119428545664,0.5187817836941879,0.6801514864118232,0.06204262559616314,0.2811746747088248,0.783449444258633,60.058224902941596
1,0.3245951977121464,0.8205202173156888,0.6798697957060075,0.14720996698296102,0.4435264841713071,0.4651637722094706,16.099069969328625
1,0.340255703773075,0.7714651768087482,0.8183234549077206,0.09192577298708804,0.032773314368763934,0.7950354304752569,64.82742825412384
1,0.3242703516576018,0.7540042896235257,0.8464706141493672,0.11387087075498609,0.1928580018844089,0.8153659396174131,29.95624198107441
1,0.3028786425687155,0.6857029170000026,0.8019732788806818,0.17197516929318019,0.267763593875001,0.7646793465681817,24.973278880681804
1,0.3405751144586759,0.7434971027763354,0.8477364870920971,0.04129317403101858,0.08925640887880129,0.6814645605733207,25.907611718044784
1,0.3095786306887603,0.6926325934319048,0.8117958681531829,0.1475103449951304,0.22753080944010456,0.7472449889723559,25.204080586524643
1,0.4480708466466156,0.8082425817719125,0.8379495331952007,0.09167799585849033,0.2334868936401966,0.7902655382848263,57.7574182280875
1,0.3608940203580598,0.7744163997197662,0.8743318091794539,0.0994448712661898,0.17579600706879023,0.9287093429752927,30.33180917945383
1,0.3439367937149972,0.7714236133579666,0.6866033640926469,0.08107920578428268,0.1004907103072443,0.8257920578428268,67.40436495097333
1,0.3289060394201933,0.7766392654409314,0.7485899432346078,0.09284584173510785,0.07076899564679345,0.5929256560827757,19.040981636023286
1,0.4229857512499144,0.9359053305117251,0.8367645203539353,0.13719789348975603,0.2876686567910377,0.799169253828349,39.78579957675876
1,0.3348606817960359,0.8017818524428795,0.752876625069825,0.09714111900316119,0.17667076124364775,0.64544839963827,1.8806599111680182
1,0.3452222691067331,0.8496615014578153,0.8026169573059051,0.06085470188270163,0.3032679124873785,0.7245166751498254,23.75123733755306
1,0.7356868747937259,0.7755946995604591,0.8445497624781932,0.2582111476006516,0.023138873793340724,0.4315725199190423,35.85741033977539
1,0.8546176924429654,0.7488872257669356,0.7827948387379032,0.2550061528483021,0.03930777858023777,0.7206820645048387,4.044264855390493
1,0.34465312892638167,0.7598178329205042,0.7392305872552103,0.08019783002699361,0.023168785155341307,0.8434292886736553,67.55668734518906
1,0.43249745050277233,0.9090233481010561,0.8615563834590296,0.16827372078866465,0.3180178837634006,0.799678092258789,40.32737207886647
1,0.330674278260682,0.7659868754574255,0.7625780730367353,0.08826146509290352,0.06849983549808482,0.6147532317053556,18.9080293414023
1,0.35040703327973727,0.7938298959603671,0.7513403107136088,0.08682158468464224,0.4858616307069489,0.780315397413303,32.29875433498471
1,0.336484445915241,0.835741937088725,0.7063655868210434,0.1728774244012131,0.22401075791880748,0.5191075266736838,21.301075239097685
1,0.3293693946883604,0.7754908518160305,0.745493896831397,0.09080183226436787,0.057645423280441255,0.5797835411515767,19.064024149917014
1,0.32375973554803306,0.7259084369287739,0.7531417745340842,0.05364418898774614,0.13095839207301616,0.5108668290017901,51.30833440132756
1,0.34352761938774407,0.732648232143825,0.8579268136936313,0.06366914357438627,0.1530132208937069,0.7569556754747425,17.56182494374941
1,0.34044741583985394,0.8947467410025074,0.76056442228632,0.12179801279483043,0.1943024302199483,0.696832995961025,37.74781673278024
1,0.33486039589449423,0.802727838222384,0.7509674537693704,0.09791682734235492,0.1771523540041228,0.6491807435319517,1.846260428276944
1,0.3997593408401707,0.8255562044891418,0.9252477189838095,0.10512628651815217,0.09061370427021057,0.589718886688954,46.548631390285685
1,0.3711976743936841,0.5690357129045456,0.6757917292360766,0.08182645322167309,0.2286952017045661,0.8285373429319299,60.63195487267943
1,0.3403230874803414,0.7964736260126144,0.8686806590759172,0.056818945040504575,0.26776857236720253,0.6732896251365587,55.32070330633028
1,0.32599674412518304,0.8047324995860407,0.8673220943820208,0.051332723027794624,0.3075610138379682,0.8248625646362875,57.823378356002195
1,0.33848000202277867,0.7903136595191259,0.8069347944553729,0.10484882682980573,0.18917788284417877,0.7530383776161624,9.335121861897646
1,0.35973476121518194,0.5188349641413221,0.677761898183805,0.06083029907104189,0.2536607865485673,0.7772167861955931,60.19868614426913
1,0.3449653810927722,0.7602959237687587,0.734688724196793,0.08161417416494746,0.024677759395144445,0.8468954473235001,67.73597141328449
1,0.3093175843468755,0.7312643988521059,0.8067956770626216,0.1366986212565336,0.0919872503084963,0.636526220764579,62.97828887977862
1,0.33730112937959783,0.7409537979633037,0.7800231010183482,0.06266875311422067,0.208418238770641,0.5138844949082594,59.546504591743094
1,0.3450593424163014,0.7604397884195262,0.7333220100145014,0.08204037319284627,0.025131832199129466,0.8479384660415648,67.78992065732231
1,0.37139552108966534,0.6421190654360474,0.8968263940855138,0.2403984649124251,0.16290662225278468,0.8647374402963505,33.36441848433465
1,0.3358837830576968,0.7783470122393031,0.8718843292535656,0.13540784737099668,0.07069738420966779,0.8052111831064992,43.17686585071313
1,0.421181570808109,0.8015957170242143,0.6843987247434984,0.13104566771574044,0.13930261550609951,0.6986092035798221,48.11517083721972
1,0.33880130931485464,0.9061153008305314,0.7588057807645953,0.08601528510746259,0.20036607227540254,0.7802105014898915,38.558896849045894
1,0.33913927581832354,0.7866687231088313,0.7641289016465277,0.046650492587219206,0.24496593337942302,0.7121941814393261,52.83169137593599
1,0.75834580028884,0.7275044995104715,0.8175352509646592,0.21061418587663702,0.03779777508206802,0.7146703748632199,4.455750014397898
1,0.3144860504215815,0.8115473950763589,0.679162083938913,0.10617949528765927,0.2217277495919309,0.481954142555285,14.35473950763588
1,0.34742300799395043,0.8024898188890586,0.6900872273335461,0.2239685311116354,0.04156103662220496,0.5677253602217998,36.699444666675916
1,0.36752207891701727,0.7804801832969198,0.727591685467101,0.1196521052055089,0.02246121198461855,0.863705830801943,63.659503253808786
1,0.8566847771051499,0.6485133551691319,0.7433836758400608,0.1350458991501417,0.02346313672127108,0.8550247741571398,2.883924137544927
1,0.3384074979521959,0.8290847726017682,0.7790666070442465,0.13437959123540272,0.25556544879055576,0.6958402486607634,23.335351728613528
1,0.33727482032070755,0.6590470652049031,0.8795209427118192,0.24894048924285042,0.16728225107234096,0.837113683979443,32.57877945974435
1,0.811945359793818,0.8106205172718662,0.7481828333131365,0.2119835981904605,0.01584115201665847,0.6202048790363465,56.868606707686524
1,0.33002754518259547,0.7895547026731408,0.8316946509641218,0.11986514219980224,0.19717151335439298,0.7483714852105021,10.427480609117875
1,0.3531843858140085,0.788228406407467,0.7983694049618629,0.12014079185780799,0.10822799301429128,0.660014560343638,28.067117562023288
1,0.4114176751717308,0.8574030791899037,0.644363008407243,0.0996843565856737,0.08822674708924035,0.6070123374165711,48.72177259989026
1,0.42420471240823504,0.8123567080839695,0.7176432919160304,0.14083466660029406,0.16371881570258465,0.7373837057571968,1.493131033109532
1,0.3459035883128999,0.67712598289664,0.9459178372413217,0.055360891733376,0.18519627770128697,0.9479306181148939,18.00182583908174
1,0.3593120444982886,0.7833485764962083,0.8973560218239256,0.20029726301179546,0.04774698167843271,0.6478396717413656,45.72693430328558
1,0.3379322522848373,0.853265699711244,0.6974562320693014,0.10991091807507654,0.15573584635228224,0.7497250239075981,3.1812559768995254
1,0.3370141353774298,0.8079116212747938,0.787180318903499,0.12229866852328924,0.16863223928682836,0.6073742260173832,22.583036545576107
1,0.6537439207530806,0.780359211372118,0.6098420547287975,0.17936120653877585,0.15647320439062382,0.8086086641659426,67.33244098716835
1,0.40841689133113074,0.8710303740984352,0.7095090179178936,0.09161884902245394,0.06797334268087996,0.5655567267861192,48.44327321388071
1,0.33717128750846886,0.7955913733605615,0.7447100473572608,0.07938718545511525,0.095965618856519,0.5320067323490089,17.579905285478517
1,0.2800550044842331,0.6091272592207413,0.7297575786622061,0.03370302187960213,0.0059630283496663545,0.48253330297994557,62.006060533444845
1,0.6895194764124803,0.7186231762086331,0.8350366821771055,0.18116215051539356,0.0392867028120821,0.7121888286465298,4.7169654056284385
1,0.3635914400822874,0.5484281283938465,0.6867855481476924,0.06548636610334617,0.2654443712196153,0.7736521941369228,59.845983873461535
1,0.3313797316502047,0.7518501579898423,0.764817235691809,0.0707492134342771,0.1654095383556085,0.5661268461850011,59.25127086643613
1,0.8595435195156292,0.7367797487968801,0.8208532858831245,0.16733022678150772,0.005508619454366439,0.7667707891970164,55.825686972307
1,0.3742931892557478,0.8410587528237332,0.7284080220985204,0.049910980831570737,0.03183549209354678,0.72108954215077,8.616693730563439
1,0.33865990410369606,0.713108292541516,0.7939458537292421,0.04931556755968153,0.24132656336002656,0.4442707313537899,60.17935698769282
1,0.3367168848797041,0.8371082015645018,0.7587332865426281,0.08384376311397841,0.08745720186237697,0.873146106103328,40.71536870110932
1,0.38165005762786786,0.6788958206130165,0.9133229417331735,0.04941922865051782,0.04594687713252371,0.7010885381124604,5.885417040793634
1,0.340392914799719,0.7386478037079459,0.8491972867097191,0.04146463840537243,0.07798585278095947,0.6774366924278731,26.028165378606346
1,0.6074835307113585,0.728017129570201,0.8888461207449851,0.14779837310601843,0.06049000057879614,0.7214128888252116,35.310541719197715
1,0.3404708425797535,0.8188952892444862,0.8208950451980963,0.07759184769524705,0.05256070291962171,0.7254991458376356,15.581401024334648
1,0.3268670602273544,0.8263962539930239,0.8610756509546554,0.08661430331145711,0.051831598831929726,0.8374344448779184,14.301873003488044
1,0.45001544053633075,0.7945915875032005,0.580080054186936,0.11060325679386923,0.2615590229449371,0.769398914571065,66.23473541613326
1,0.3577354191445351,0.8529755159973559,0.8416162893452132,0.15749529153795305,0.3212514125386141,0.7414745743049466,39.24952915379531
1,0.3508402295715381,0.8399797464239502,0.7967952370456916,0.09112000881619103,0.08476917419716318,0.6939797464239502,29.89761852284577
